"Google Click ID","Conversion Time","Conversion Name","Conversion Value","Conversion Currency",subscriptionid,campaign,location
EAIaIQobChMIn6_Jnt7pgwMV2mlHAR2D2wCDEAAYASAAEgLhVvD_BwE,2024-01-19T14:13:00-0500,"Billable Google Ads Call",1146.00,USD,1338341,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=problems%20removal&loc_interest_ms=&loc_physical_ms=9004849&gad_source=5&gclid=EAIaIQobChMIn6_Jnt7pgwMV2mlHAR2D2wCDEAAYASAAEgLhVvD_BwE
Cj0KCQiA2KitBhCIARIsAPPMEhJDddU38109ENyo85Jf92Il8UcsLRTstptkM7emwSA2RoCyXTDXNhQaAkvgEALw_wcB,2024-01-19T17:18:00-0500,"Billable Google Ads Call",714.00,USD,1338389,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9012413&gad_source=1&gbraid=0AAAAACVgtGDwr6vEAVicrBjf3Vl5OVnD8&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhJDddU38109ENyo85Jf92Il8UcsLRTstptkM7emwSA2RoCyXTDXNhQaAkvgEALw_wcB
CjwKCAiA1-6sBhAoEiwArqlGPm4AG6FiHq99SuSvv0CocsfywoBWRLro2OSl7Xik9mXgBgt2WSN-BhoCSpsQAvD_BwE,2024-01-08T22:36:00-0500,"Billable Google Ads Call",914.00,USD,1336914,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=mice&service=removal&loc_interest_ms=&loc_physical_ms=9002230&gad_source=1&gbraid=0AAAAACVgtGCWjDJOa9Xu_GPEdh1IMn0Uq&gclid=CjwKCAiA1-6sBhAoEiwArqlGPm4AG6FiHq99SuSvv0CocsfywoBWRLro2OSl7Xik9mXgBgt2WSN-BhoCSpsQAvD_BwE
Cj0KCQiA2KitBhCIARIsAPPMEhKzrdhxtZo-GXH1AgaWUVb5jQdNgalQlHparsvnd0q1MrKd8yXRf6QaAjxzEALw_wcB,2024-01-19T15:51:00-0500,"Billable Google Ads Call",370.00,USD,1338362,"-All Locations",https://fox-pest.com/local-location/?pest=local&service=exterminator&loc_interest_ms=&loc_physical_ms=9001869&gad_source=1&gbraid=0AAAAACVgtGCGXLoQ3wMu8gys37YH0wcyb&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhKzrdhxtZo-GXH1AgaWUVb5jQdNgalQlHparsvnd0q1MrKd8yXRf6QaAjxzEALw_wcB
EAIaIQobChMIs_KMnILogwMVjElHAR3gDgumEAAYAiAAEgIiJ_D_BwE,2024-01-18T21:48:00-0500,"Billable Google Ads Call",893.00,USD,1338360,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=control&loc_interest_ms=&loc_physical_ms=9003815&gad_source=1&gbraid=0AAAAACVgtGCAu2_YldhFR_-YlSBqNmvqa&gclid=EAIaIQobChMIs_KMnILogwMVjElHAR3gDgumEAAYAiAAEgIiJ_D_BwE
EAIaIQobChMIvsSxnvHpgwMV0GdHAR3kEAW6EAAYASAAEgLmtvD_BwE,2024-01-19T16:01:00-0500,"Billable Google Ads Call",1062.00,USD,1338363,"-All Locations",https://fox-pest.com/local-location/?pest=bed-bugs&service=infestations%20removal&loc_interest_ms=&loc_physical_ms=9002229&gad_source=5&gclid=EAIaIQobChMIvsSxnvHpgwMV0GdHAR3kEAW6EAAYASAAEgLmtvD_BwE
CjwKCAiA-vOsBhAAEiwAIWR0TWg9ZPU0fXxahC15X2Ac0-WuQI6KD5dsTKUkTF7fAQERZ2MoDF8pXRoC9uMQAvD_BwE,2024-01-09T13:30:00-0500,"Billable Google Ads Call",1250.00,USD,1336937,"-All Locations",https://fox-pest.com/local-location/?pest=rodent&service=control&loc_interest_ms=&loc_physical_ms=9004846&gad_source=1&gbraid=0AAAAACVgtGD0U1-p50m0tPEuCi_WbV3aJ&gclid=CjwKCAiA-vOsBhAAEiwAIWR0TWg9ZPU0fXxahC15X2Ac0-WuQI6KD5dsTKUkTF7fAQERZ2MoDF8pXRoC9uMQAvD_BwE
CjwKCAiA-vOsBhAAEiwAIWR0TZIC6a_QE_sqSPLFCjqNwUmdmtwAnZVv9jtBLU0AcK8z5Tkh1NREdhoC3lkQAvD_BwE,2024-01-09T14:53:00-0500,"Billable Google Ads Call",880.00,USD,1336966,"-All Locations Brand",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9003430&gad_source=1&gbraid=0AAAAACVgtGBMSUT7AdAFnLRJkbyGK669s&gclid=CjwKCAiA-vOsBhAAEiwAIWR0TZIC6a_QE_sqSPLFCjqNwUmdmtwAnZVv9jtBLU0AcK8z5Tkh1NREdhoC3lkQAvD_BwE
Cj0KCQiA-62tBhDSARIsAO7twbbZRNKJbs61r_reqaPdIrJm82Qa4ujWoiwCdf_Zkv8xy9HF8pHo3c8aAo8aEALw_wcB,2024-01-20T16:59:00-0500,"Billable Google Ads Call",641.30,USD,1338474,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=mice&service=removal&loc_interest_ms=&loc_physical_ms=9006587&gad_source=1&gclid=Cj0KCQiA-62tBhDSARIsAO7twbbZRNKJbs61r_reqaPdIrJm82Qa4ujWoiwCdf_Zkv8xy9HF8pHo3c8aAo8aEALw_wcB
Cj0KCQiA-62tBhDSARIsAO7twbZ79g5RTUc87YIf4LKJjEPbIMoAY7e3YoOq7b1oLn3L-VWl1jAs7ZAaAnRdEALw_wcB,2024-01-20T18:28:00-0500,"Billable Google Ads Call",937.00,USD,1338492,"-All Locations Brand",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9003426&gad_source=1&gclid=Cj0KCQiA-62tBhDSARIsAO7twbZ79g5RTUc87YIf4LKJjEPbIMoAY7e3YoOq7b1oLn3L-VWl1jAs7ZAaAnRdEALw_wcB
EAIaIQobChMIz5C03oHRgwMVNUtHAR10gAPnEAAYAiAAEgK76_D_BwE,2024-01-09T18:14:00-0500,"Billable Google Ads Call",915.00,USD,1337006,"-Pmax | FPD Engagement | All Locations",https://fox-pest.com/?utm_term&utm_campaign=Performance%20Max%20All%20Locations%20FPD&utm_source=adwords&utm_medium=ppc&hsa_acc=6850114974&hsa_cam=13351061035&hsa_grp&hsa_ad&hsa_src=x&hsa_tgt&hsa_kw&hsa_mt&hsa_net=adwords&hsa_ver=3&gad_source=1&gbraid=0AAAAACVgtGB_TAEsE-0k6RIOo2NLIl17u&gclid=EAIaIQobChMIz5C03oHRgwMVNUtHAR10gAPnEAAYAiAAEgK76_D_BwE
EAIaIQobChMIiKDiwqqtgwMVwGdHAR2lOQF-EAAYASAFEgIqFfD_BwE,2024-01-20T19:15:00-0500,"Billable Google Ads Call",923.00,USD,1338501,"-All Locations",https://fox-pest.com/locations/?pest=mice&service=problems%20removal&loc_interest_ms=&loc_physical_ms=9005075&gad_source=1&gbraid=0AAAAACVgtGCM5-B08YVAT7boutwy0Damy&gclid=EAIaIQobChMIiKDiwqqtgwMVwGdHAR2lOQF-EAAYASAFEgIqFfD_BwE
CjwKCAiA-vOsBhAAEiwAIWR0TalcYW0GVzmcKv6a0bQRc4EKKMwvmvmRXpPgg8nJkhtDJKmKFY_ZTBoCVP0QAvD_BwE,2024-01-09T16:41:00-0500,"Billable Google Ads Call",870.00,USD,1336985,"-All Locations",https://fox-pest.com/local-location/?pest=cockroaches&service=control&loc_interest_ms=&loc_physical_ms=9008037&gad_source=1&gclid=CjwKCAiA-vOsBhAAEiwAIWR0TalcYW0GVzmcKv6a0bQRc4EKKMwvmvmRXpPgg8nJkhtDJKmKFY_ZTBoCVP0QAvD_BwE
CjwKCAiA-vOsBhAAEiwAIWR0TZLV4dYFABHW9cpLDf0fEZ_ldI3e0UyNk82qOJWIEoX6EOkazfLWIxoCigwQAvD_BwE,2024-01-09T17:01:00-0500,"Billable Google Ads Call",802.00,USD,1336990,"-Demand Gen - All Locations",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=9011778&loc_physical_ms=9011778&gclid=CjwKCAiA-vOsBhAAEiwAIWR0TZLV4dYFABHW9cpLDf0fEZ_ldI3e0UyNk82qOJWIEoX6EOkazfLWIxoCigwQAvD_BwE
Cj0KCQiAwbitBhDIARIsABfFYIKfTCWv0TZ4_qKcQId4GRlZYpfkp3juismfSyRQi3b5_7Gbu-POkOEaAqb0EALw_wcB,2024-01-22T14:02:00-0500,"Billable Google Ads Call",855.00,USD,1338553,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=removal&loc_interest_ms=&loc_physical_ms=9006782&gad_source=1&gbraid=0AAAAACVgtGAHDgEjyFEZCKN5iSR-r3rTM&gclid=Cj0KCQiAwbitBhDIARIsABfFYIKfTCWv0TZ4_qKcQId4GRlZYpfkp3juismfSyRQi3b5_7Gbu-POkOEaAqb0EALw_wcB
Cj0KCQiAnfmsBhDfARIsAM7MKi2CR69gIWQEJ9EKeV-VU7-cG23qMj3pJNh5z-rQn8tVXjBMXALj1ZYaAhjHEALw_wcB,2024-01-10T16:38:00-0500,"Billable Google Ads Call",936.00,USD,1337114,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9003832&gad_source=1&gbraid=0AAAAACVgtGCOs0LV6ONyDodDmcFNmfkDd&gclid=Cj0KCQiAnfmsBhDfARIsAM7MKi2CR69gIWQEJ9EKeV-VU7-cG23qMj3pJNh5z-rQn8tVXjBMXALj1ZYaAhjHEALw_wcB
Cj0KCQiAnfmsBhDfARIsAM7MKi2C1XM0yo7uI2h4P56k5Ooe3RqKRGu1N1mHA-ci2tyVwH8_JkMJX8UaAliyEALw_wcB,2024-01-10T14:52:00-0500,"Billable Google Ads Call",903.00,USD,1337088,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9004624&gad_source=1&gbraid=0AAAAACVgtGCOs0LV6ONyDodDmcFNmfkDd&gclid=Cj0KCQiAnfmsBhDfARIsAM7MKi2C1XM0yo7uI2h4P56k5Ooe3RqKRGu1N1mHA-ci2tyVwH8_JkMJX8UaAliyEALw_wcB
EAIaIQobChMIq5T6g9XQgwMVcWpHAR0pawDHEAAYASAAEgKYa_D_BwE,2024-01-10T16:51:00-0500,"Billable Google Ads Call",915.00,USD,1337121,"-All Locations",https://fox-pest.com/local-location/?pest=beetles&service=exterminator&loc_interest_ms=&loc_physical_ms=9001998&gad_source=1&gbraid=0AAAAACVgtGD0U1-p50m0tPEuCi_WbV3aJ&gclid=EAIaIQobChMIq5T6g9XQgwMVcWpHAR0pawDHEAAYASAAEgKYa_D_BwE
CjwKCAiA7t6sBhAiEiwAsaieYn-s0EwdfrpL4M6HeXVln3BRMMs90EObb3gVOMDHAe32pmAsPSlr7RoCgVgQAvD_BwE,2024-01-05T19:41:00-0500,"Billable Google Ads Call",770.00,USD,1337130,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=mice&service=removal&loc_interest_ms=&loc_physical_ms=9021746&gad_source=1&gbraid=0AAAAACVgtGAMpN3YawHOVmCqUaQyqdmzG&gclid=CjwKCAiA7t6sBhAiEiwAsaieYn-s0EwdfrpL4M6HeXVln3BRMMs90EObb3gVOMDHAe32pmAsPSlr7RoCgVgQAvD_BwE
Cj0KCQiAwbitBhDIARIsABfFYIKjlYX63s9NZekU1ABCUQq9CVduHPolRWxnO3taHxWfVXe1aHeRdnUaAjnaEALw_wcB,2024-01-22T13:27:00-0500,"Billable Google Ads Call",880.00,USD,1338611,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=rat&service=removal&loc_interest_ms=&loc_physical_ms=9011791&gad_source=1&gclid=Cj0KCQiAwbitBhDIARIsABfFYIKjlYX63s9NZekU1ABCUQq9CVduHPolRWxnO3taHxWfVXe1aHeRdnUaAjnaEALw_wcB
Cj0KCQiAnfmsBhDfARIsAM7MKi2J14dh1RgNmAqqwxtK6uwpygOCPEFBJEBiAydSt8WiZ6wwrXL-sF0aAhUvEALw_wcB,2024-01-10T15:50:00-0500,"Billable Google Ads Call",910.00,USD,1337099,"-All Locations",https://fox-pest.com/local-location/?pest=insect&service=exterminator&loc_interest_ms=&loc_physical_ms=9003378&gad_source=1&gbraid=0AAAAACVgtGAIQt7ulnr756Tp9ma2OBV1M&gclid=Cj0KCQiAnfmsBhDfARIsAM7MKi2J14dh1RgNmAqqwxtK6uwpygOCPEFBJEBiAydSt8WiZ6wwrXL-sF0aAhUvEALw_wcB
Cj0KCQiAwbitBhDIARIsABfFYIIz9736ILCC2_yRFWa6JfqeW9wEajyaEj_guaSkyjz7vrokgdulQ1IaAknjEALw_wcB,2024-01-22T16:47:00-0500,"Billable Google Ads Call",910.00,USD,1338619,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=mice&service=exterminator&loc_interest_ms=&loc_physical_ms=9002224&gad_source=1&gbraid=0AAAAACVgtGBKfoo_THQRpfVk1wkySJh_a&gclid=Cj0KCQiAwbitBhDIARIsABfFYIIz9736ILCC2_yRFWa6JfqeW9wEajyaEj_guaSkyjz7vrokgdulQ1IaAknjEALw_wcB
Cj0KCQiAwbitBhDIARIsABfFYII9g9DpNFmnr2lMZA5hXB_NJ6FBPBGqRL35XHa3pREPXfSbh7W4MDgaAnX_EALw_wcB,2024-01-22T13:43:00-0500,"Billable Google Ads Call",780.00,USD,1338547,"-All Locations Brand",https://fox-pest.com/pest-control/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9005653&gad_source=1&gclid=Cj0KCQiAwbitBhDIARIsABfFYII9g9DpNFmnr2lMZA5hXB_NJ6FBPBGqRL35XHa3pREPXfSbh7W4MDgaAnX_EALw_wcB
Cj0KCQiAwbitBhDIARIsABfFYIJ6NMpg3wQSxJv1wSvrZBMFy9RNcYzOGa3Q7Y65vboF6Wh_JOKt1FMaAlDpEALw_wcB,2024-01-22T16:21:00-0500,"Billable Google Ads Call",935.00,USD,1338609,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9005550&gad_source=1&gbraid=0AAAAACVgtGAHDgEjyFEZCKN5iSR-r3rTM&gclid=Cj0KCQiAwbitBhDIARIsABfFYIJ6NMpg3wQSxJv1wSvrZBMFy9RNcYzOGa3Q7Y65vboF6Wh_JOKt1FMaAlDpEALw_wcB
Cj0KCQiAwbitBhDIARIsABfFYIIdb4xXsbZZxHKaRMucWN32W3h8peJscOx1Q4yof7q8ApV5mSgej8QaAoXAEALw_wcB,2024-01-22T13:32:00-0500,"Billable Google Ads Call",915.00,USD,1338544,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9003374&gad_source=1&gclid=Cj0KCQiAwbitBhDIARIsABfFYIIdb4xXsbZZxHKaRMucWN32W3h8peJscOx1Q4yof7q8ApV5mSgej8QaAoXAEALw_wcB
Cj0KCQiAwbitBhDIARIsABfFYILNygpIholRWXq7nTdInep538NI4K3wSdBVgrGiqU4zOP7WYc7XPesaAh5KEALw_wcB,2024-01-22T18:06:00-0500,"Billable Google Ads Call",928.00,USD,1338652,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=mice&service=removal&loc_interest_ms=&loc_physical_ms=9004861&gad_source=1&gbraid=0AAAAACVgtGBNnG-oBP3mop0svMKSy9rZd&gclid=Cj0KCQiAwbitBhDIARIsABfFYILNygpIholRWXq7nTdInep538NI4K3wSdBVgrGiqU4zOP7WYc7XPesaAh5KEALw_wcB
Cj0KCQiAwbitBhDIARIsABfFYILUkr4YTGnaAqo0Tcf80PnIsaLAizAsEdklHYupEb5f2gnyEEaf5FYaAsQLEALw_wcB,2024-01-22T17:57:00-0500,"Billable Google Ads Call",710.00,USD,1338645,"-All Locations",https://fox-pest.com/local-location/?pest=rodents&service=removal&loc_interest_ms=&loc_physical_ms=9006664&gad_source=1&gbraid=0AAAAACVgtGAHDgEjyFEZCKN5iSR-r3rTM&gclid=Cj0KCQiAwbitBhDIARIsABfFYILUkr4YTGnaAqo0Tcf80PnIsaLAizAsEdklHYupEb5f2gnyEEaf5FYaAsQLEALw_wcB
EAIaIQobChMI2tjA0uPxgwMVtE1HAR35jwQ7EAAYASAAEgJPrvD_BwE,2024-01-22T18:57:00-0500,"Billable Google Ads Call",990.00,USD,1338667,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=rat&service=removal&loc_interest_ms=&loc_physical_ms=9002010&gad_source=1&gbraid=0AAAAACVgtGBNnG-oBP3mop0svMKSy9rZd&gclid=EAIaIQobChMI2tjA0uPxgwMVtE1HAR35jwQ7EAAYASAAEgJPrvD_BwE
Cj0KCQiAnfmsBhDfARIsAM7MKi3d9Hc6skLgF3iVrg_qmvgxBT5DTOJsAvs04-k5mH3eelzeCa_Kg88aAnfKEALw_wcB,2024-01-10T22:13:00-0500,"Billable Google Ads Call",820.00,USD,1337205,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9002225&gad_source=1&gbraid=0AAAAACVgtGAIQt7ulnr756Tp9ma2OBV1M&gclid=Cj0KCQiAnfmsBhDfARIsAM7MKi3d9Hc6skLgF3iVrg_qmvgxBT5DTOJsAvs04-k5mH3eelzeCa_Kg88aAnfKEALw_wcB
Cj0KCQiAwbitBhDIARIsABfFYIJk6EjSFVdOTCw7F7_xaGpupJIf8clokgY1JsbJaPNekfd6-kb7E0saAvaSEALw_wcB,2024-01-22T19:16:00-0500,"Billable Google Ads Call",890.00,USD,1338673,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=mice&service=removal&loc_interest_ms=&loc_physical_ms=9002058&gad_source=1&gclid=Cj0KCQiAwbitBhDIARIsABfFYIJk6EjSFVdOTCw7F7_xaGpupJIf8clokgY1JsbJaPNekfd6-kb7E0saAvaSEALw_wcB
Cj0KCQiAwbitBhDIARIsABfFYIIeq2dsQMPcYLFVhD2dkI0zOwj35PnlS8bdkND0eF7XBgdu9ThdauQaAuPvEALw_wcB,2024-01-22T20:00:00-0500,"Billable Google Ads Call",692.00,USD,1338688,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9022186&gad_source=1&gbraid=0AAAAACVgtGAhQlU6QUzpeJafY1FjeaOa6&gclid=Cj0KCQiAwbitBhDIARIsABfFYIIeq2dsQMPcYLFVhD2dkI0zOwj35PnlS8bdkND0eF7XBgdu9ThdauQaAuPvEALw_wcB
EAIaIQobChMI3KLBnNHzgwMVLmdHAR2MdAnREAAYAyAAEgIirvD_BwE,2024-01-23T12:40:00-0500,"Billable Google Ads Call",858.00,USD,1338726,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=mice&service=removal&loc_interest_ms=&loc_physical_ms=9003283&gad_source=1&gclid=EAIaIQobChMI3KLBnNHzgwMVLmdHAR2MdAnREAAYAyAAEgIirvD_BwE
CjwKCAiA5L2tBhBTEiwAdSxJX7ubaCduFWSpW0x-2pZRyXO8eaQ31lgjFR7VEV9c48xEsL34scEwZxoCbWIQAvD_BwE,2024-01-23T16:57:00-0500,"Billable Google Ads Call",877.00,USD,1338802,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=rodent&service=control&loc_interest_ms=&loc_physical_ms=9008575&gad_source=1&gbraid=0AAAAACVgtGC_vki613HrIVvbAwnudw56t&gclid=CjwKCAiA5L2tBhBTEiwAdSxJX7ubaCduFWSpW0x-2pZRyXO8eaQ31lgjFR7VEV9c48xEsL34scEwZxoCbWIQAvD_BwE
CjwKCAiA5L2tBhBTEiwAdSxJXzSVUjIFnIzVIcedruIZsbbeEsSGSvpz2xd4janh8IXGdAw2EP-1ghoCGusQAvD_BwE,2024-01-23T16:41:00-0500,"Billable Google Ads Call",678.00,USD,1338807,"-All Locations",https://fox-pest.com/local-location/?pest=boxelder-bugs&service=infestations%20removal&loc_interest_ms=&loc_physical_ms=9021491&gad_source=1&gbraid=0AAAAACVgtGAcxcWYG0FDXNFhGyMuP6csR&gclid=CjwKCAiA5L2tBhBTEiwAdSxJXzSVUjIFnIzVIcedruIZsbbeEsSGSvpz2xd4janh8IXGdAw2EP-1ghoCGusQAvD_BwE
CjwKCAiA5L2tBhBTEiwAdSxJX2HACzXA-Cvlo4aKRoCIxd37AcLYIld33RCiHrFV_UbSzaGCkEIrfBoCcJEQAvD_BwE,2024-01-23T17:14:00-0500,"Billable Google Ads Call",824.00,USD,1338809,"-All Locations",https://fox-pest.com/local-location/?pest=ladybugs&service=infestations%20removal&loc_interest_ms=&loc_physical_ms=9005959&gad_source=1&gbraid=0AAAAACVgtGAcxcWYG0FDXNFhGyMuP6csR&gclid=CjwKCAiA5L2tBhBTEiwAdSxJX2HACzXA-Cvlo4aKRoCIxd37AcLYIld33RCiHrFV_UbSzaGCkEIrfBoCcJEQAvD_BwE
CjwKCAiA5L2tBhBTEiwAdSxJX5acRek_MRH9lM-3n1uFTu37Mk3qcwY-KRdUfku9QeigsPO-EFL6NhoCjQ4QAvD_BwE,2024-01-23T15:32:00-0500,"Billable Google Ads Call",910.00,USD,1338796,"-All Locations",https://fox-pest.com/local-location/?pest=rat&service=control&loc_interest_ms=&loc_physical_ms=9028203&gad_source=1&gbraid=0AAAAACVgtGB83DRRR7cGL1DFV4CiQU7hg&gclid=CjwKCAiA5L2tBhBTEiwAdSxJX5acRek_MRH9lM-3n1uFTu37Mk3qcwY-KRdUfku9QeigsPO-EFL6NhoCjQ4QAvD_BwE
EAIaIQobChMIxqSXhfjzgwMVe1pHAR1ZkAlbEAAYASAAEgKUSvD_BwE,2024-01-23T15:59:00-0500,"Billable Google Ads Call",1040.00,USD,1338786,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=rat&service=removal&loc_interest_ms=&loc_physical_ms=9004514&gad_source=1&gbraid=0AAAAACVgtGBX04jCvjPjrERhcPExi6782&gclid=EAIaIQobChMIxqSXhfjzgwMVe1pHAR1ZkAlbEAAYASAAEgKUSvD_BwE
CjwKCAiA5L2tBhBTEiwAdSxJX-Dp-iKtNHrBiu8y6BbCqXE-U78bBQhyBmyxhgSAfM115zR59LjnCRoC0z4QAvD_BwE,2024-01-23T19:03:00-0500,"Billable Google Ads Call",793.00,USD,1338824,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9011745&gad_source=1&gbraid=0AAAAACVgtGC_vki613HrIVvbAwnudw56t&gclid=CjwKCAiA5L2tBhBTEiwAdSxJX-Dp-iKtNHrBiu8y6BbCqXE-U78bBQhyBmyxhgSAfM115zR59LjnCRoC0z4QAvD_BwE
CjwKCAiA5L2tBhBTEiwAdSxJX35yzRYdku35b0hXuFYsMVotQYYjnUWTglBL_gn9vNumcGXd8TqYJRoC5BwQAvD_BwE,2024-01-23T20:04:00-0500,"Billable Google Ads Call",890.00,USD,1338843,"-All Locations",https://fox-pest.com/local-location/?pest=rodent&service=exterminator&loc_interest_ms=&loc_physical_ms=9027239&gad_source=1&gbraid=0AAAAACVgtGAcxcWYG0FDXNFhGyMuP6csR&gclid=CjwKCAiA5L2tBhBTEiwAdSxJX35yzRYdku35b0hXuFYsMVotQYYjnUWTglBL_gn9vNumcGXd8TqYJRoC5BwQAvD_BwE
EAIaIQobChMI64G1-cTWgwMVy09HAR3QsA0-EAAYASAAEgKpxvD_BwE,2024-01-11T22:57:00-0500,"Billable Google Ads Call",915.00,USD,1337388,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=rodent&service=exterminator&loc_interest_ms=&loc_physical_ms=9001882&gad_source=1&gbraid=0AAAAACVgtGDrBQiMyNBGaCCGykj1whv8e&gclid=EAIaIQobChMI64G1-cTWgwMVy09HAR3QsA0-EAAYASAAEgKpxvD_BwE
EAIaIQobChMI_I7bx5H2gwMVU1pHAR2OIAv_EAAYASAAEgKY1vD_BwE,2024-01-24T12:41:00-0500,"Billable Google Ads Call",1650.00,USD,1338874,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=removal&loc_interest_ms=&loc_physical_ms=9021732&gad_source=5&gclid=EAIaIQobChMI_I7bx5H2gwMVU1pHAR2OIAv_EAAYASAAEgKY1vD_BwE
EAIaIQobChMIqNLqrKe8gwMVpmZHAR2W9goCEAAYASAAEgLqmvD_BwE,2024-01-12T14:14:00-0500,"Billable Google Ads Call",562.64,USD,1337418,"-All Locations | Phrase Match",https://fox-pest.com/local-location/?pest=bed-bug&service=control&loc_interest_ms=&loc_physical_ms=9003444&gad_source=1&gbraid=0AAAAACVgtGA8fG4c87Ny21AP8qSf0AFsr&gclid=EAIaIQobChMIqNLqrKe8gwMVpmZHAR2W9goCEAAYASAAEgLqmvD_BwE
EAIaIQobChMIsv_JwK_YgwMVbmtHAR1PywzoEAAYASAEEgKZ-_D_BwE,2024-01-12T16:39:00-0500,"Billable Google Ads Call",890.00,USD,1337472,"-All Locations | Phrase Match",https://fox-pest.com/locations/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9002160&gad_source=1&gbraid=0AAAAACVgtGBeqKi-YKL9ss6nMTDZrEgxy&gclid=EAIaIQobChMIsv_JwK_YgwMVbmtHAR1PywzoEAAYASAEEgKZ-_D_BwE
EAIaIQobChMI7t_vsu-bgwMVDCCKAx08yQ1OEAEYASAAEgIORPD_BwE,2024-01-24T14:43:00-0500,"Billable Google Ads Call",842.00,USD,1338910,,https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=9004510&loc_physical_ms=9004510&gclid=EAIaIQobChMI7t_vsu-bgwMVDCCKAx08yQ1OEAEYASAAEgIORPD_BwE
CjwKCAiA44OtBhAOEiwAj4gpOf55N9kWNB0b-fyCKJlL4UnaYS7XkFU9x8jtfubNK9Ajc5P4sir-EBoCBtcQAvD_BwE,2024-01-12T15:03:00-0500,"Billable Google Ads Call",867.00,USD,1337432,"-All Locations Brand",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9003380&gad_source=1&gclid=CjwKCAiA44OtBhAOEiwAj4gpOf55N9kWNB0b-fyCKJlL4UnaYS7XkFU9x8jtfubNK9Ajc5P4sir-EBoCBtcQAvD_BwE
EAIaIQobChMI9o6-6K72gwMVzhetBh0IjwkGEAAYAiAAEgL7EvD_BwE,2024-01-24T14:45:00-0500,"Billable Google Ads Call",700.00,USD,1338911,"-All Locations",https://fox-pest.com/local-location/?pest=boxelder-bugs&service=exterminator&loc_interest_ms=&loc_physical_ms=9021492&gad_source=1&gclid=EAIaIQobChMI9o6-6K72gwMVzhetBh0IjwkGEAAYAiAAEgL7EvD_BwE
CjwKCAiA5L2tBhBTEiwAdSxJX3HoAJrGNizY9N2jtoC_0j7a1Ror94OhHyEjvRy_Jn0-rK2-M1ODmBoCyDYQAvD_BwE,2024-01-24T00:52:00-0500,"Billable Google Ads Call",964.00,USD,1338943,"-All Locations",https://fox-pest.com/local-location/?pest=cockroaches&service=control&loc_interest_ms=&loc_physical_ms=9001917&gad_source=1&gbraid=0AAAAACVgtGBvHdns3rOc_u3WeI4ewu8_X&gclid=CjwKCAiA5L2tBhBTEiwAdSxJX3HoAJrGNizY9N2jtoC_0j7a1Ror94OhHyEjvRy_Jn0-rK2-M1ODmBoCyDYQAvD_BwE
